cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
0,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,103,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2777.8973998,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,449.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2807.8827931,0,0
0,0,0,0,0,1,34.5,0,1,0,1,0,0,0,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2809.9275581,0,0
0,0,0,0,1,0,34.5,0,1,0,0,1,0,0,0,0,0,103,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2820.6792542,0,0
0,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,249.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2845.5292233,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2848.153621,0,0
0,0,1,0,0,0,24.5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2847.4541899,0,0
0,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2864.2761128,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,2865.2878233,0,0
0,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,151.5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2864.1850234,0,0
0,0,0,0,0,1,24.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2873.1323501,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2877.8011568,0,0
0,0,0,1,0,0,24.5,0,0,0,0,0,0,1,0,0,0,249.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2918.8006202,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2922.3815035,0,0
0,0,0,0,0,1,44.5,1,1,0,0,1,0,0,0,0,0,449.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2922.6884613,0,0
0,0,0,0,1,0,34.5,0,0,0,0,1,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,2927.2671047,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2942.460781,0,0
0,0,0,1,0,0,44.5,1,1,0,0,0,1,0,0,0,0,800,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2953.6673606,0,0
0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,449.5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2977.3001552,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,17.5,0,0,1,0,0,1,0,0,0,0,0,1,0,3014.1004459,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,3030.0085973,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,649.5,20,1,0,0,0,0,0,0,0,0,0,1,0,0,3056.4123548,0,0
0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3060.9377216,0,0
0,0,0,0,1,0,34.5,1,1,0,1,0,0,0,0,0,0,549.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3075.4460435,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3116.1974021,0,0
0,0,0,0,0,1,54.5,1,1,0,1,0,0,0,0,0,0,349.5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,3126.5033165,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,151.5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3127.9086959,0,0
0,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,3132.6768758,0,0
0,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,1,0,0,0,0,0,3178.3485841,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,9,0,0,1,0,0,1,0,0,0,0,0,1,0,3203.471193,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3207.3193756,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,3213.9146047,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3225.003247,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,3230.5732987,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103,4,0,1,0,0,0,0,0,1,0,0,0,0,0,3255.2053226,0,0
0,0,0,1,0,0,44.5,1,0,0,1,0,0,0,0,0,0,800,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3256.8956899,0,0
0,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3261.2677171,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,103,4,0,1,0,0,0,0,0,0,0,0,0,1,0,3289.5534933,0,0
0,0,0,0,0,1,24.5,1,0,0,0,1,0,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3301.1774193,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3319.676155,0,0
0,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3334.7385618,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3364.9097466,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3379.8035649,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,3405.3936183,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,3411.3028696,0,0
0,0,0,0,0,1,24.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3426.5220635,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3428.6877727,0,0
0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3454.4359486,0,0
0,0,0,0,1,0,24.5,0,0,0,0,1,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3459.5410434,0,0
0,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3514.0771535,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3522.8658072,0,0
0,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,749.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,3527.4332334,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3536.7076194,0,0
0,0,0,1,0,0,24.5,0,0,0,0,0,0,1,0,0,0,249.5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3569.5376226,0,0
0,0,0,1,0,0,34.5,1,1,0,0,0,0,1,0,0,0,103,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3574.2884339,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,3628.2356023,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3643.5926933,0,0
0,0,0,0,0,1,34.5,1,1,0,0,1,0,0,0,0,0,349.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3658.3737749,0,0
0,0,0,0,1,0,24.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3697.4864859,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,649.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3699.0744645,0,0
0,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3710.6321543,0,0
0,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3710.9289095,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,249.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3729.9014706,0,0
0,0,0,0,1,0,24.5,1,0,0,0,0,1,0,0,0,0,549.5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3729.326719,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3737.2065909,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3746.7667932,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3748.511099,0,0
0,0,0,0,0,1,34.5,0,0,1,0,0,0,0,0,0,0,349.5,12.5,0,0,1,0,0,0,0,0,1,0,0,0,0,3784.3728776,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3783.6752668,0,0
0,0,0,1,0,0,54.5,0,1,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,3789.5694896,0,0
0,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,3824.5777494,0,0
0,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3827.9364799,0,0
0,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3859.1194672,0,0
0,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,3865.1313679,0,0
0,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,549.5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,3879.9664994,0,0
0,0,1,0,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3887.2159525,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,3923.4485368,0,0
0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,449.5,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,3926.3294439,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,1,0,0,0,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3956.353048,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,12.5,0,0,1,0,0,1,0,0,0,0,1,0,0,3959.7398552,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3962.2850965,0,0
0,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103,12.5,0,0,1,0,0,1,0,0,1,0,0,0,0,3993.7548099,0,0
0,0,0,0,1,0,24.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,4022.6218015,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,1,0,0,0,0,0,1,0,4024.3371968,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,151.5,6.5,0,0,1,0,0,1,0,0,0,0,1,0,0,4029.0517229,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,249.5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,4031.9484773,0,0
0,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,151.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,4041.0591338,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4049.6550109,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4075.5846715,0,0
0,0,0,0,1,0,34.5,1,0,0,1,0,0,0,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,4090.0409303,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4129.7950866,0,0
0,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4154.6682856,0,0
0,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,249.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,4158.7117815,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4166.5540058,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4174.564342,0,0
0,0,0,0,0,1,60,1,1,1,0,0,0,0,0,0,0,449.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4200.7228881,0,0
0,0,0,0,1,0,54.5,1,0,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,4214.6339283,0,0
0,0,0,0,0,1,24.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4244.0516777,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,4271.4225959,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4271.9965394,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,4273.3154216,0,0
0,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,249.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4293.7305939,0,0
0,0,0,0,0,1,44.5,0,1,0,0,0,0,0,1,0,0,0,3.3,0,0,1,0,0,1,0,0,1,0,0,0,0,4309.4484673,0,0
0,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,1,0,0,1,0,0,1,0,0,0,0,4318.678747,0,0
0,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,4360.3826082,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800,4,0,0,1,0,0,1,0,0,0,0,0,1,0,4370.8170675,0,0
0,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4390.1645355,0,0
0,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,549.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,4398.1075946,0,0
0,0,0,0,1,0,24.5,1,0,0,0,0,0,1,0,0,0,151.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4409.7322867,0,0
0,0,1,0,0,0,60,0,1,0,0,0,0,1,0,0,0,103,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4441.3102984,0,0
0,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,749.5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,4484.6270714,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,4,0,0,1,0,0,1,0,0,0,0,1,0,0,4531.1443936,0,0
0,0,0,0,0,1,60,1,1,1,0,0,0,0,0,0,0,800,4,0,1,0,0,0,0,0,0,0,0,0,0,1,4532.1302343,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,349.5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4539.2619367,0,0
0,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,349.5,12.5,0,0,0,1,0,0,0,1,0,0,0,0,0,4559.5848756,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4,0,0,0,1,0,1,0,0,0,0,0,1,0,4559.2932565,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4584.051335,0,0
0,0,0,0,1,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,17.5,0,0,1,0,0,0,0,1,0,0,0,0,0,4583.8376419,0,0
0,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,800,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,4629.7630056,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,4664.172177,0,0
0,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,4680.9509937,0,0
0,0,0,0,1,0,54.5,1,1,0,1,0,0,0,0,0,0,103,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4722.1971793,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4763.4245724,0,0
0,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,4768.3053649,0,0
0,0,0,0,0,1,44.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4817.7584094,0,0
0,0,0,0,1,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,4816.9743009,0,0
0,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4821.8016987,0,0
0,0,0,0,0,1,34.5,1,1,0,0,1,0,0,0,0,0,103,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4847.0833413,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,4867.0630984,0,0
0,0,0,0,1,0,24.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4871.629193,0,0
0,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,4883.6084356,0,0
0,0,0,0,1,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,9,0,0,0,1,0,0,0,1,0,0,0,0,0,4902.7589583,0,0
0,0,1,0,0,0,34.5,0,1,0,1,0,0,0,0,0,0,103,2,0,0,0,1,0,1,0,1,0,0,0,0,0,4903.2504157,0,0
0,0,0,0,1,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,4906.6743077,0,0
0,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,4927.157776,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4942.9559687,0,0
0,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,4,0,0,1,0,0,1,0,0,0,0,0,1,0,4970.5062835,0,0
0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,4981.8771218,0,0
0,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4997.2953063,0,0
0,0,0,0,0,1,24.5,0,0,1,0,0,0,0,0,0,0,151.5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,5024.948398,0,0
0,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,151.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,5027.1816472,0,0
0,0,0,0,0,1,34.5,1,1,1,0,0,0,0,0,0,0,349.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,5058.8759843,0,0
0,0,0,1,0,0,24.5,1,0,0,0,1,0,0,0,0,0,151.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,5076.8863288,0,0
0,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5085.1414297,0,0
0,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5099.4896217,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,103,4,1,0,0,0,0,0,0,0,0,0,1,0,0,5125.6734604,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,5198.9958349,0,0
0,0,1,0,0,0,44.5,1,0,0,1,0,0,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5310.8211886,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,5321.0231435,0,0
0,0,0,0,1,0,34.5,1,0,0,0,1,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,5339.3645822,0,0
0,0,0,0,0,1,24.5,0,1,1,0,0,0,0,0,0,0,249.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5351.0052495,0,0
0,0,0,0,0,1,54.5,0,1,0,0,0,0,1,0,0,0,103,2,0,0,0,1,0,0,0,0,0,1,0,0,0,5379.210653,0,0
0,0,0,1,0,0,60,1,1,0,0,0,1,0,0,0,0,549.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5382.689443,0,0
0,0,1,0,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,5406.0609032,0,0
0,0,0,0,0,1,44.5,1,1,0,1,0,0,0,0,0,0,649.5,20,0,0,1,0,0,1,0,0,0,0,0,1,0,5428.6929172,0,0
0,0,0,1,0,0,44.5,0,1,0,0,1,0,0,0,0,0,103,4,0,0,1,0,0,1,0,0,1,0,0,0,0,5465.9225855,0,0
0,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,449.5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,5474.701816,0,0
0,0,0,0,1,0,34.5,0,0,1,0,0,0,0,0,0,0,249.5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,5488.4189699,0,0
0,0,0,0,1,0,34.5,1,0,0,1,0,0,0,0,0,0,249.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,5493.1148537,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,5530.20194,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,5561.0131299,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,5563.946127,0,0
0,0,0,0,0,1,54.5,1,1,0,0,1,0,0,0,0,0,151.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5565.8598618,0,0
0,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,649.5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,5575.8349155,0,0
0,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,349.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,5581.3034944,0,0
0,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5624.203633,0,0
0,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,249.5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,5688.4917395,0,0
0,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,800,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5690.5772465,0,0
0,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,5716.0154013,0,0
0,0,0,0,1,0,60,1,1,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,5745.474198,0,0
0,0,0,1,0,0,60,0,1,0,0,0,0,0,1,0,0,0,6.5,0,1,0,0,0,0,0,0,0,1,0,0,0,5753.216043,0,0
0,0,0,0,0,1,54.5,1,0,0,0,0,0,0,0,0,1,0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,5813.7945513,0,0
0,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,5867.8606194,0,0
0,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,800,12.5,0,0,1,0,0,1,0,0,0,0,1,0,0,5989.4533981,0,0
0,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,6002.7460607,0,0
0,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6020.1845598,0,0
